Winner,win_by,last_round,last_round_time,date_time,R_fighter,B_fighter,R_current_lose_streak,B_current_lose_streak,R_current_win_streak,B_current_win_streak,R_wins,B_wins,R_age,B_age,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_KD,B_KD,R_SIG_STR._landed,R_SIG_STR._attempted,B_SIG_STR._landed,B_SIG_STR._attempted,R_TOTAL_STR._landed,R_TOTAL_STR._attempted,B_TOTAL_STR._landed,B_TOTAL_STR._attempted,R_TD_landed,R_TD_attempted,B_TD_landed,B_TD_attempted,R_total_no._fights,B_total_no._fights,R_SIG_STR._attempted_total,R_SIG_STR._landed_total,R_TOTAL_STR._attempted_total,R_TOTAL_STR._landed_total,R_TD_attempted_total,R_TD_landed_total,B_SIG_STR._attempted_total,B_SIG_STR._landed_total,B_TOTAL_STR._attempted_total,B_TOTAL_STR._landed_total,B_TD_attempted_total,B_TD_landed_total,fight_time,R_fight_time_total,B_fight_time_total,R_SIG_STR._faced_total,B_SIG_STR._faced_total,R_SIG_STR._defended_total,B_SIG_STR._defended_total,R_TOTAL_STR._faced_total,B_TOTAL_STR._faced_total,R_TOTAL_STR._defended_total,B_TOTAL_STR._defended_total,R_TD_faced_total,B_TD_faced_total,R_TD_defended_total,B_TD_defended_total,R_KD_total,B_KD_total,R_finish,B_finish,R_finish_total,B_finish_total,R_SIG_STR._probability,R_SIG_STR._defence_probability,R_SIG_STR._rate,R_TOTAL_STR._probability,R_TOTAL_STR._defence_probability,R_TOTAL_STR._rate,R_TD_probability,R_TD_defence_probability,R_TD_rate,R_KD_rate,R_win_probability,R_finish_rate,B_SIG_STR._probability,B_SIG_STR._defence_probability,B_SIG_STR._rate,B_TOTAL_STR._probability,B_TOTAL_STR._defence_probability,B_TOTAL_STR._rate,B_TD_probability,B_TD_defence_probability,B_TD_rate,B_KD_rate,B_win_probability,B_finish_rate
0.0,Decision - Split,3,300,2010-05-08,Sam Stout,Jeremy Stephens,0.0,0.0,2.0,1.0,4.0,4.0,26.0,23.0,0.0,0.0,0.0,2.0,1,1,70,181,55,119,76,187,64,128,0,1,3,5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,
0.0,KO/TKO,2,264,2010-05-08,Kevin Ferguson,Matt Mitrione,0.0,0.0,1.0,1.0,1.0,1.0,36.0,31.0,0.0,0.0,0.0,1.0,0,0,5,21,44,56,14,30,63,75,2,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
0.0,Submission,2,205,2010-05-08,Patrick Cote,Alan Belcher,1.0,0.0,0.0,1.0,4.0,6.0,30.0,26.0,2.0,0.0,2.0,2.0,0,0,22,37,27,51,35,50,44,68,2,2,1,1,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.4444444444444444,,,,,,,,,,,,0.6,
0.0,Submission,2,130,2010-05-08,Tom Lawlor,Joe Doerksen,1.0,4.0,0.0,0.0,2.0,1.0,26.0,32.0,0.0,0.0,0.0,0.0,1,0,42,92,44,94,47,97,53,103,0,2,0,1,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.16666666666666666,
1.0,KO/TKO,2,83,2010-05-08,Marcus Davis,Jonathan Goulet,2.0,1.0,0.0,0.0,8.0,4.0,36.0,30.0,0.0,0.0,2.0,1.0,2,0,11,17,5,16,16,22,19,30,0,0,4,5,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.5,
0.0,Decision - Majority,3,300,2010-05-08,TJ Grant,Johny Hendricks,0.0,0.0,1.0,2.0,2.0,2.0,26.0,26.0,0.0,0.0,1.0,1.0,0,0,67,111,53,81,78,123,83,111,0,1,8,8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,
1.0,Decision - Unanimous,3,300,2010-05-08,Joey Beltran,Tim Hague,0.0,2.0,1.0,0.0,1.0,1.0,28.0,26.0,0.0,0.0,1.0,0.0,0,0,97,161,60,120,112,176,65,125,0,0,2,7,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,
0.0,Decision - Unanimous,3,300,2010-05-08,Yoshiyuki Yoshida,Mike Guymon,1.0,1.0,0.0,0.0,2.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0,0,7,23,59,79,12,28,129,149,1,6,3,3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.0,
0.0,KO/TKO,1,162,2010-05-08,Jason MacDonald,John Salter,2.0,1.0,0.0,0.0,5.0,0.0,34.0,25.0,0.0,0.0,2.0,0.0,0,0,5,7,3,7,10,12,5,9,0,0,1,3,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.0,
0.0,Decision - Unanimous,3,300,2010-05-29,Rampage Jackson,Rashad Evans,0.0,0.0,2.0,1.0,5.0,9.0,31.0,30.0,3.0,3.0,3.0,4.0,1,0,17,47,29,52,27,58,61,91,0,1,3,12,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,0.8181818181818182,
1.0,Decision - Unanimous,3,300,2010-05-29,Michael Bisping,Dan Miller,1.0,2.0,0.0,0.0,8.0,3.0,31.0,28.0,1.0,0.0,6.0,0.0,0,0,76,225,50,211,77,226,56,217,0,0,1,4,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.7272727272727273,,,,,,,,,,,,0.6,
0.0,KO/TKO,3,155,2010-05-29,Todd Duffee,Mike Russow,0.0,0.0,1.0,1.0,1.0,1.0,24.0,33.0,0.0,0.0,1.0,0.0,0,1,51,182,14,44,51,182,15,45,0,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
0.0,Decision - Split,3,300,2010-05-29,Jason Brilz,Rogerio Nogueira,0.0,0.0,1.0,1.0,3.0,1.0,34.0,33.0,0.0,0.0,1.0,1.0,0,0,18,50,23,67,41,80,42,90,3,13,1,1,4.0,1.0,145.0,70.0,206.0,130.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,900,900.0,0.0,81.0,0.0,54.0,0.0,107.0,0.0,55.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4827586206896552,0.6666666666666666,0.16111111111111112,0.6310679611650486,0.514018691588785,0.2288888888888889,0.5,0.3333333333333333,0.006666666666666667,0.0,0.75,0.0,,,,,,,,,,,1.0,
0.0,Decision - Unanimous,3,300,2010-05-29,Diego Sanchez,John Hathaway,1.0,0.0,0.0,3.0,10.0,3.0,28.0,22.0,2.0,0.0,5.0,1.0,0,1,24,90,84,174,25,92,115,215,1,8,0,2,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.7692307692307693,,,,,,,,,,,,1.0,
0.0,Decision - Unanimous,3,300,2010-05-29,Amir Sadollah,Dong Hyun Kim,0.0,0.0,2.0,1.0,3.0,3.0,29.0,28.0,1.0,0.0,0.0,1.0,0,0,10,38,30,40,25,53,45,58,0,0,6,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.75,,,,,,,,,,,,0.75,
1.0,Decision - Unanimous,3,300,2010-05-29,Efrain Escudero,Dan Lauzon,1.0,2.0,0.0,0.0,2.0,0.0,24.0,22.0,1.0,0.0,1.0,0.0,1,0,64,184,17,73,67,187,17,73,0,3,0,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.0,
1.0,KO/TKO,1,208,2010-05-29,Melvin Guillard,Waylon Lowe,0.0,0.0,1.0,0.0,6.0,0.0,27.0,29.0,0.0,0.0,3.0,0.0,1,0,14,21,1,6,20,27,1,6,0,0,1,6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.6,,,,,,,,,,,,,
0.0,KO/TKO,1,133,2010-05-29,Luiz Cane,Cyrille Diabate,1.0,0.0,0.0,0.0,3.0,0.0,29.0,36.0,0.0,0.0,2.0,0.0,1,1,4,16,17,21,6,18,19,23,0,2,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.6,,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2010-05-29,Aaron Riley,Joe Brammer,1.0,1.0,0.0,0.0,2.0,0.0,29.0,26.0,0.0,0.0,0.0,0.0,0,0,46,104,37,107,124,184,51,122,3,8,1,2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,
0.0,Submission,1,66,2010-05-29,Jesse Forbes,Ryan Jensen,2.0,1.0,0.0,0.0,0.0,1.0,25.0,32.0,0.0,0.0,0.0,0.0,1,0,3,9,3,6,3,9,3,6,1,1,0,0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.2,
0.0,KO/TKO,1,295,2010-06-12,Chuck Liddell,Rich Franklin,2.0,1.0,0.0,0.0,16.0,12.0,40.0,35.0,7.0,5.0,9.0,7.0,0,1,17,41,24,52,19,44,27,55,1,1,0,0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.7272727272727273,,,,,,,,,,,,0.75,
1.0,Submission,3,270,2010-06-12,Mirko Cro Cop,Pat Barry,0.0,0.0,1.0,1.0,3.0,2.0,35.0,30.0,0.0,0.0,2.0,2.0,1,2,42,100,25,66,113,174,26,67,0,1,0,0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.6666666666666666,
0.0,Decision - Unanimous,3,300,2010-06-12,Paulo Thiago,Martin Kampmann,0.0,0.0,2.0,1.0,3.0,7.0,29.0,28.0,0.0,0.0,1.0,1.0,0,0,13,40,24,59,17,46,47,83,1,9,1,3,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.75,,,,,,,,,,,,0.7777777777777778,
1.0,Decision - Unanimous,3,300,2010-06-12,Ben Rothwell,Gilbert Yvel,1.0,1.0,0.0,0.0,0.0,0.0,28.0,33.0,0.0,0.0,0.0,0.0,0,0,44,72,33,61,120,167,69,102,5,7,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,
0.0,Decision - Split,3,300,2010-06-12,Tyson Griffin,Evan Dunham,0.0,0.0,2.0,3.0,7.0,3.0,26.0,28.0,0.0,0.0,1.0,1.0,0,0,26,70,28,73,62,117,52,107,0,2,3,6,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,1.0,
0.0,KO/TKO,2,247,2010-06-12,David Loiseau,Mario Miranda,3.0,1.0,0.0,0.0,4.0,0.0,30.0,30.0,1.0,0.0,2.0,0.0,0,0,2,10,42,63,3,11,131,194,0,0,3,3,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,63.0,33.0,0.0,0.0,547,0.0,289.0,0.0,37.0,0.0,20.0,0.0,37.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,,,,,,,,,,0.5,,0.4,0.5405405405405406,0.1384083044982699,0.5238095238095238,0.5405405405405406,0.2179930795847751,,,0.0,0.0034602076124567475,0.0,0.0
0.0,Submission,1,105,2010-06-12,Mac Danzig,Matt Wiman,0.0,0.0,1.0,1.0,3.0,5.0,30.0,26.0,1.0,0.0,0.0,2.0,0,0,4,8,4,12,9,15,6,14,1,1,0,0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.625,
1.0,Decision - Unanimous,3,300,2010-06-12,James Wilks,Peter Sobotta,1.0,1.0,0.0,0.0,1.0,0.0,32.0,23.0,1.0,0.0,0.0,0.0,0,0,38,80,15,57,83,130,46,93,1,5,1,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.0,
0.0,Submission,2,108,2010-06-12,Ricardo Funch,Claude Patrick,1.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0,0,5,5,13,18,17,20,24,30,0,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,
1.0,Submission,3,284,2010-06-12,Mike Pyle,Jesse Lennox,1.0,1.0,0.0,0.0,1.0,1.0,34.0,28.0,0.0,0.0,0.0,0.0,1,0,49,122,37,120,77,153,45,130,0,5,1,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.5,
1.0,KO/TKO,3,293,2010-06-12,Carlos Condit,Rory MacDonald,0.0,0.0,1.0,1.0,1.0,1.0,26.0,20.0,0.0,0.0,0.0,0.0,0,0,72,170,29,70,149,261,40,82,0,2,3,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,
0.0,KO/TKO,1,272,2010-06-19,James McSweeney,Travis Browne,0.0,0.0,1.0,0.0,1.0,0.0,29.0,27.0,0.0,0.0,1.0,0.0,0,1,6,11,19,44,7,12,28,55,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2010-06-19,Chris Camozzi,James Hammortree,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,0.0,0,0,62,111,29,95,71,123,40,107,0,5,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,KO/TKO,2,192,2010-06-19,Josh Bryant,Kyle Noke,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0,1,9,45,50,88,9,45,50,88,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2010-06-19,Brad Tavares,Seth Baczynski,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,0.0,0.0,0.0,0.0,0,0,18,34,22,44,54,74,46,71,3,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2010-06-19,John Gunderson,Mark Holst,1.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,0,0,31,59,2,16,83,117,5,19,4,8,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,
0.0,KO/TKO,2,265,2010-06-19,Jamie Yager,Rich Attonito,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,0.0,0.0,0.0,0,0,29,74,24,65,31,76,38,79,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,Decision - Unanimous,3,300,2010-06-19,Spencer Fisher,Dennis Siver,1.0,1.0,0.0,0.0,8.0,4.0,34.0,31.0,0.0,0.0,2.0,3.0,0,0,52,142,77,256,52,142,77,256,0,0,0,0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,39.0,228.0,39.0,5.0,2.0,900,0.0,900.0,0.0,159.0,0.0,105.0,0.0,170.0,0.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.6666666666666666,,0.17333333333333334,0.660377358490566,0.25,0.17105263157894737,0.6235294117647059,0.25333333333333335,0.4,0.0,0.005555555555555556,0.0,0.5,0.0
1.0,KO/TKO,2,257,2010-06-19,Chris Leben,Aaron Simpson,0.0,0.0,1.0,3.0,9.0,3.0,29.0,35.0,0.0,0.0,5.0,2.0,0,0,42,92,43,78,66,118,56,94,0,0,2,10,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.6428571428571429,,,,,,,,,,,,1.0,
0.0,Decision - Majority,3,300,2010-06-19,Keith Jardine,Matt Hamill,3.0,0.0,0.0,3.0,6.0,7.0,34.0,33.0,0.0,0.0,2.0,5.0,0,0,65,227,77,199,66,228,90,214,0,0,2,9,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.7777777777777778,
1.0,Submission,2,221,2010-06-19,Court McGee,Kris McCray,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,0.0,0.0,0.0,0,0,22,59,19,66,47,84,49,96,5,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Submission,2,122,2010-07-03,Chris Lytle,Matt Brown,0.0,1.0,2.0,0.0,7.0,4.0,35.0,29.0,1.0,0.0,1.0,3.0,0,1,19,49,25,42,40,72,29,46,0,1,1,2,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,28.0,23.0,0.0,0.0,422,0.0,510.0,0.0,27.0,0.0,12.0,0.0,36.0,0.0,12.0,0.0,11.0,0.0,6.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,0.4375,,0.6,0.4444444444444444,0.0196078431372549,0.8214285714285714,0.3333333333333333,0.054901960784313725,,0.5454545454545454,0.0,0.0,0.6666666666666666,0.0
0.0,KO/TKO,2,188,2010-07-03,Krzysztof Soszynski,Stephan Bonnar,0.0,3.0,1.0,0.0,4.0,5.0,32.0,33.0,0.0,1.0,1.0,1.0,0,1,32,90,48,112,33,91,82,151,0,2,2,4,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,0.8,,,,,,,,,,,,0.45454545454545453,
1.0,Submission,2,139,2010-07-03,Brock Lesnar,Shane Carwin,0.0,0.0,3.0,4.0,3.0,4.0,32.0,35.0,2.0,1.0,2.0,4.0,0,1,8,15,40,85,28,37,61,112,1,4,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,49.0,89.0,74.0,2.0,0.0,439,0.0,228.0,0.0,10.0,0.0,7.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,1.0,,,,,,,,,,,0.75,,0.7777777777777778,0.7,0.27631578947368424,0.8314606741573034,0.7,0.39035087719298245,0.0,,0.008771929824561403,0.0043859649122807015,1.0,0.0043859649122807015
1.0,Submission,3,280,2010-07-03,Chris Leben,Yoshihiro Akiyama,0.0,0.0,2.0,1.0,10.0,1.0,29.0,34.0,0.0,0.0,6.0,0.0,0,0,46,105,27,68,162,231,62,111,0,0,5,5,15.0,1.0,92.0,42.0,118.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880,557.0,0.0,78.0,0.0,35.0,0.0,94.0,0.0,38.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,1,0,1.0,0.0,0.45652173913043476,0.44871794871794873,0.1651705565529623,0.559322033898305,0.40425531914893614,0.2118491921005386,,0.8,0.0,0.0,0.6666666666666666,0.0017953321364452424,,,,,,,,,,,1.0,
